sample_id,Interval,mean,SD,SE,size,CV
4Ab-HF | 25-09-2017,Int4,2.450497371237891,0.15978817980548618,0.023559481800951312,46,6.520642775665078
4B-HF | 13-11-2017,Int1,4.011715711679372,0.07323368523056911,0.008400479820608367,76,1.8254953863595749
4B-HF | 13-11-2017,Int2,3.0836745750878283,0.05495928331381918,0.01038632827733624,28,1.7822659938834122
4B-HF | 13-11-2017,Int3,4.953152620792382,0.08355173319760072,0.012059653913223643,48,1.6868394655732315
4B-HF | 13-11-2017,Int4,2.7951073966316065,0.15035250859515378,0.018368482432646542,67,5.3791317205322455
50A-HF | 26-11-2018,Int1,3.5062691715037584,0.1254542195644425,0.01633274822304394,59,3.577997393469882
50A-HF | 26-11-2018,Int2,2.4000367930526747,0.27984447252900896,0.04370436401858801,41,11.660007602344582
50A-HF | 26-11-2018,Int3,4.378358358529114,0.04986671824282728,0.011753698208340697,18,1.138936426838751
50A-HF | 26-11-2018,Int4,2.4363834745682094,0.4202228073303702,0.058842962795905694,51,17.247810606039536
50B-HF | 14-01-2019,Int1,3.7864946000870128,0.06743306806340636,0.006612356344552682,104,1.7808837773558892
50B-HF | 14-01-2019,Int2,2.622822547300834,0.2374489752421108,0.028380580846650495,70,9.053184916626224
50B-HF | 14-01-2019,Int3,4.81118913197882,0.0880245935857607,0.013121931663303525,45,1.8295808202733572
50B-HF | 14-01-2019,Int4,2.453500819893696,0.32744276392020966,0.03858949980307434,72,13.34594067649005
53 post-ConBis   | 20-02-2019,Int1,3.5258829681619996,0.07168845431612887,0.007685809047546837,87,2.0332057236006107
53 post-ConBis   | 20-02-2019,Int2,2.5121384722060274,0.19482440321656183,0.026512243184601235,54,7.7553210291579715
53 post-ConBis   | 20-02-2019,Int3,4.3093889087895025,0.07945603095598017,0.012563101582887164,40,1.8437888210534978
53 post-ConBis   | 20-02-2019,Int4,2.3974651068677435,0.07966061127549467,0.01104693917648465,52,3.322701592081572
53A-HF | 02-01-2019,Int1,3.5246669130055994,0.12120580968972262,0.011253676909678217,116,3.4387876267821986
53A-HF | 02-01-2019,Int2,2.5347437725451356,0.25909811392794724,0.028968049779243752,80,10.22186608107481
53A-HF | 02-01-2019,Int3,4.502631002000976,0.09018967258318948,0.013017757936007165,48,2.003043832441722
53A-HF | 02-01-2019,Int4,2.4768127596957727,0.13430820479326974,0.015016113792685712,80,5.4226224516772445
55A-HF | 21-01-2019,Int1,3.582652987347382,0.12488677754359141,0.01683972964867337,55,3.4858742385781087
55A-HF | 21-01-2019,Int2,2.5177809872655263,0.7455824605445508,0.10146092163905115,54,29.61268133787529
55A-HF | 21-01-2019,Int3,4.593562380559157,0.06115356191319501,0.012482918553418935,24,1.3312883737468917
55A-HF | 21-01-2019,Int4,1.9698609623526155,0.5588008036082995,0.07467289837700744,56,28.367525134409522
55B-HF | 25-02-2019,Int1,4.42833385187936,0.0746646964998881,0.00728652827609209,105,1.68606746910468
55B-HF | 25-02-2019,Int2,3.546913351286397,0.12496152603555491,0.016698686319767078,56,3.5231062520947627
55B-HF | 25-02-2019,Int3,5.258475140276435,0.04837810496143575,0.009310370640789633,27,0.9200025420086428
55B-HF | 25-02-2019,Int4,3.4375998282434472,0.07416872192325208,0.008344633166299766,79,2.1575728889057744
5A-HF | 18-09-2017,Int1,3.949560276593288,0.09798431139340724,0.00869470165355954,127,2.4808916570814836
5A-HF | 18-09-2017,Int2,2.9810284427993117,0.1500190697000066,0.017096259662951356,77,5.0324601921319605
5A-HF | 18-09-2017,Int3,4.5534341022286,0.07940308522162824,0.011460848156798466,48,1.7438066180153078
5A-HF | 18-09-2017,Int4,2.73858311351774,0.18791389909596576,0.021414776265754495,77,6.861719776493776
5B-HF | 06-11-2017,Int1,3.6945677500860783,0.08899106391948607,0.008090096719953279,121,2.40870028482798
5B-HF | 06-11-2017,Int2,2.734382029640037,0.18436913751137274,0.022868177037664396,65,6.742625409063403
5B-HF | 06-11-2017,Int3,4.602850335636358,0.06966930677668118,0.010272178875109504,46,1.5136122553732607
5B-HF | 06-11-2017,Int4,2.501821905470674,0.1923388602008603,0.02349793167886417,67,7.687951719515987
7A-HF | 23-11-2017,Int1,3.1628549654632185,0.09792652431741106,0.010880724924156784,81,3.0961433700476095
7A-HF | 23-11-2017,Int2,2.2091316514684527,0.13549717969877345,0.023237574609139916,34,6.133504067478543
7A-HF | 23-11-2017,Int3,3.787445445018448,0.08433068270984746,0.012172085590868839,48,2.2265847504355727
7A-HF | 23-11-2017,Int4,1.9366383059443517,0.20322147074173197,0.02446499012058809,69,10.493517045385316
8A-HF | 23-10-2017,Int1,2.6598823511415466,0.29400811587242515,0.03152097863708698,87,11.053425567722766
8A-HF | 23-10-2017,Int2,2.6530587699426906,0.31086615241029075,0.04013264770615442,60,11.717273508306256
8A-HF | 23-10-2017,Int3,4.61108162044188,0.38989553212217565,0.0711848593379319,30,8.455619835348132
8A-HF | 23-10-2017,Int4,2.6423697847057164,0.4302339211649241,0.060244799128052,51,16.282123859240226
8B-HF | 11-12-2017,Int1,3.863275556701323,0.06490706124933182,0.005925176931271415,120,1.6801043647208285
8B-HF | 11-12-2017,Int2,2.8479945065907444,0.14365283155199648,0.01768244121913818,66,5.043999601107354
8B-HF | 11-12-2017,Int3,4.787002091048598,0.06032385756939808,0.008992549746012622,45,1.2601594154763376
8B-HF | 11-12-2017,Int4,2.6174878724372803,0.19608621629654888,0.02413654472443813,66,7.491389677919032
9A_2-DB2 | 13-08-2018,Int1,3.8758020907495,0.07867586136386472,0.007212204386465471,119,2.0299246329332163
9A_2-DB2 | 13-08-2018,Int2,2.7984768471233314,0.094472222806236,0.012738631924512215,55,3.3758443598826933
9A_2-DB2 | 13-08-2018,Int3,4.711583493266939,0.04774134575606532,0.007197278675431582,44,1.0132760211994505
9A_2-DB2 | 13-08-2018,Int4,2.5734875328772793,0.14243859796164196,0.018237393665024793,61,5.534847017595183
X-HC | 23-10-2017,Int1,2.5577390772495203,0.28826554152876005,0.027360954364194667,111,11.27032636334227
X-HC | 23-10-2017,Int2,2.581215043728261,0.33436121765377674,0.04025236042604646,69,12.953636639697844
X-HC | 23-10-2017,Int3,4.244861073412534,0.3912224145434693,0.05831999421605331,45,9.216377350812973
X-HC | 23-10-2017,Int4,2.619485245242881,0.4349891738975121,0.05056646434471038,74,16.60590280809845
Y-HC | 28-11-2017,Int1,3.749801957019898,0.11563669891324324,0.023604242323108003,24,3.08380816476889
Y-HC | 28-11-2017,Int2,2.939783548406467,0.20349017622328314,0.05438503721441274,14,6.921944179651818
Y-HC | 28-11-2017,Int3,4.874002491669562,0.10482823012752843,0.03494274337584281,9,2.150762752105613
Y-HC | 28-11-2017,Int4,2.5282248763455586,0.16448633497754153,0.04748311488864928,12,6.5060009699493
