Sample,log.Basal.Resp,log.ATP.linked.Resp,log.Proton.Leak,log.Spare.Resp.Cpcty,log.Maximal.Resp,log.Non.Mito.Resp
33A-HF | 20-08-2018,1.151732267460651,0.9181525366016849,0.233579730858966,0.9286879230707852,2.080420190531436,2.3450835705324655
33B-HF | 08-10-2018,0.9139950538161075,0.7423641587724219,0.17163089504368556,-0.33497796519818346,0.579017088617924,1.7068866704718921
34B-HF | 14-11-2018,1.0560379433491187,1.0759966570387518,-0.01995871368963309,0.8320859407693435,1.8881238841184622,2.891294313235858
36A-HF | 27-08-2018,1.0614392298151483,0.9073152803530431,0.15412394946210517,0.7891589936772996,1.8505982234924478,2.5507867687637664
36B-HF | 15-10-2018,0.992467645830954,0.8709374455681598,0.12153020026279426,0.9743615137722315,1.9668291596031855,2.6607038828968212
39 post-ConBis  | 23-11-2018,1.1439935183519871,1.0576979619831528,0.08629555636883435,1.0872162027236483,2.2312097210756354,2.457997684464516
39A-HF | 15-10-2018,1.0333053692373122,1.2486170929433942,-0.21531172370608198,0.9327807667153749,1.966086135952687,2.598144156247513
3A-HF | 28-08-2017,0.9340258449979588,0.9135254113754554,0.020500433622503422,0.5547001987702522,1.488726043768211,2.6801394570789796
3Ab-HF | 28-08-2017,0.9852626200427506,0.8435719347953667,0.14169068524738382,0.5287475363244565,1.514010156367207,2.6672706356421507
40A-HF | 07-01-2019,1.5062565943239927,1.2284858515922612,0.2777707427317315,1.051653662557209,2.5579102568812018,2.2387019785904108
40B-HF | 25-02-2019,1.074185378995136,0.9590768790643436,0.11510849993079253,0.8452887176684305,1.9194740966635666,3.2195042017731255
42B-HF | 19-11-2018,1.2941129290065747,1.6059054311299712,-0.3117925021233965,0.9165234743425583,2.210636403349133,1.7272656420283787
43A-HF | 15-10-2018,1.0395440215608818,0.8309355615505516,0.20860846001033018,0.9290750511755665,1.9686190727364483,2.5270682369176285
43B-HF | 05-12-2018,1.053922398030286,0.9929965020062275,0.06092589602405862,0.7498790562685183,1.8038014542988043,2.805458179892907
44A-HF | 29-10-2018,1.1652795151486899,1.0217908169259338,0.14348869822275612,0.7497618493249325,1.9150413644736224,2.425215415237334
46A-HF | 19-11-2018,1.6664297718721959,1.2856660163437792,0.3807637555284167,0.17121668072035678,1.8376464525925527,1.7783554904079057
46B-HF | 07-01-2019,1.542345605468579,1.2112515041165652,0.33109410135201367,0.9395629323941344,2.4819085378627133,2.395305755242802
48 pre- | 05-11-2018,1.0518572768199226,1.042405972354806,0.00945130446511655,0.8568554255667653,1.9087127023866879,2.5928536316932025
48B-HF | 21-12-2018,1.4698606060830162,1.290433278592515,0.17942732749050117,0.7563938226190752,2.2262544287020916,1.914261596400504
49A-HF | 05-12-2018,0.9645860069445531,0.7922148113133729,0.1723711956311802,0.19865255133019488,1.163238558274748,2.796030385382246
49B-HF | 22-01-2019,1.119027694237742,1.0515539172091946,0.0674737770285474,0.8230489870030451,1.942076681240787,2.386408278225536
4A-HF | 25-09-2017,0.991347010340081,0.47244213533178403,0.518904875008297,0.5317059942885525,1.5230530046286335,2.653293194242311
4Ab-HF | 25-09-2017,1.1422882147556193,0.2684441956048276,0.8738440191507917,0.6156409287579865,1.7579291435136057,2.450497371237891
4B-HF | 13-11-2017,1.2166083150477656,0.9280411365915437,0.2885671784562218,0.9414369091130101,2.1580452241607757,2.7951073966316065
50A-HF | 26-11-2018,1.069885696935549,1.1062323784510837,-0.03634668151553466,0.872089187025356,1.941974883960905,2.4363834745682094
50B-HF | 14-01-2019,1.3329937801933167,1.1636720527861786,0.16932172740713813,1.0246945318918068,2.3576883120851235,2.453500819893696
53 post-ConBis   | 20-02-2019,1.1284178612942561,1.0137444959559723,0.11467336533828387,0.7835059406275029,1.911923801921759,2.3974651068677435
53A-HF | 02-01-2019,1.0478541533098267,0.9899231404604638,0.05793101284936286,0.9779640889953769,2.0258182423052036,2.4768127596957727
55A-HF | 21-01-2019,1.6127920249947665,1.0648720000818557,0.5479200249129108,1.010909393211775,2.6237014182065415,1.9698609623526155
55B-HF | 25-02-2019,0.990734023635913,0.8814205005929634,0.10931352304294961,0.8301412883970745,1.8208753120329875,3.4375998282434472
5A-HF | 18-09-2017,1.210977163075548,0.9685318337939761,0.2424453292815718,0.6038738256353122,1.8148509887108601,2.73858311351774
5B-HF | 06-11-2017,1.1927458446154042,0.9601857204460411,0.23256012416936311,0.9082825855502796,2.101028430165684,2.501821905470674
7A-HF | 23-11-2017,1.2262166595188668,0.9537233139947658,0.272493345524101,0.6245904795552293,1.850807139074096,1.9366383059443517
8A-HF | 23-10-2017,0.017512566435830212,0.006823581198855955,0.010688985236974258,1.951199269300333,1.9687118357361633,2.6423697847057164
8B-HF | 11-12-2017,1.2457876842640427,1.0152810501105787,0.23050663415346406,0.9237265343472751,2.169514218611318,2.6174878724372803
9A_2-DB2 | 13-08-2018,1.3023145578722208,1.0773252436261687,0.22498931424605217,0.8357814025174393,2.13809596038966,2.5734875328772793
X-HC | 23-10-2017,-0.061746167993360856,-0.023475966478740506,-0.03827020151462035,1.6871219961630137,1.6253758281696529,2.619485245242881
Y-HC | 28-11-2017,1.2215770806743396,0.810018408613431,0.41155867206090857,1.1242005346496637,2.3457776153240033,2.5282248763455586
