sample_id,Interval,mean,SD,SE,size,CV
50A-HF | 26-11-2018,Int3,79.70718984515248,3.908038937687448,0.9211336113266221,18,4.902994253441393
50A-HF | 26-11-2018,Int4,11.431623138221289,4.8786584990494255,0.6831488332992893,51,42.6768660938251
50B-HF | 14-01-2019,Int1,44.10153587467619,2.9403471683590956,0.2883247613115446,104,6.667221696574723
50B-HF | 14-01-2019,Int2,13.774612029507434,3.519995776454888,0.4207199656755115,70,25.5542280894336
50B-HF | 14-01-2019,Int3,122.87764841626549,10.3621858809933,1.5447034683593042,45,8.432929840820133
50B-HF | 14-01-2019,Int4,11.628986731103279,4.833974734683965,0.5696893858299122,72,41.5683227306026
53 post-ConBis   | 20-02-2019,Int1,33.98376695696425,2.4265510375529,0.260153578378412,87,7.140323910017956
53 post-ConBis   | 20-02-2019,Int2,12.331273616874306,2.5404172794853066,0.3457070038049114,54,20.60141846182831
53 post-ConBis   | 20-02-2019,Int3,74.39501836901499,6.0700514437608835,0.9597594038338929,40,8.159217615421705
53 post-ConBis   | 20-02-2019,Int4,10.9952851282322,0.8690251745090164,0.12051210870620385,52,7.903616544491888
53A-HF | 02-01-2019,Int1,33.94250137505203,4.111080523865131,0.38170424407611353,116,12.111896169463819
53A-HF | 02-01-2019,Int2,12.616625259110126,3.3199153004494204,0.37117781456732707,80,26.31381397376607
53A-HF | 02-01-2019,Int3,90.25427841187891,7.837046449623162,1.1311802193353835,48,8.68329633511499
53A-HF | 02-01-2019,Int4,11.903314103524874,1.5912845243968596,0.17791101840474002,80,13.36841580888502
55A-HF | 21-01-2019,Int1,35.968839253874336,4.578134865057958,0.6173155792720497,55,12.728058397282949
55A-HF | 21-01-2019,Int2,12.4010490363419,11.111435523558818,1.5120748523641085,54,89.60077079766555
55A-HF | 21-01-2019,Int3,98.84678806152178,6.078573287364615,1.2407835765129542,24,6.149489939502475
55A-HF | 21-01-2019,Int4,7.1701844094689164,6.687476140863238,0.893651589333408,56,93.26784025291991
55B-HF | 25-02-2019,Int1,83.79169117193311,6.278156252854506,0.6126853145143003,105,7.492576131411749
55B-HF | 25-02-2019,Int2,34.706034098027345,4.622501106701356,0.6177076932592803,56,13.31901275047757
55B-HF | 25-02-2019,Int3,192.18820768864444,9.40738081460655,1.8104512818941374,27,4.8948793101016
55B-HF | 25-02-2019,Int4,31.11219387160976,2.2875620453668857,0.25737083798598714,79,7.352622109539864
5A-HF | 18-09-2017,Int1,51.912534658687,5.002934738577695,0.4439386706460921,127,9.6372384270404865
5A-HF | 18-09-2017,Int2,19.708074853443712,2.782277119305782,0.31706990438654775,77,14.117447492947885
5A-HF | 18-09-2017,Int3,94.95819508926918,7.4122693795729075,1.0698689304006097,48,7.805823786567038
5A-HF | 18-09-2017,Int4,15.465057334748911,2.834729036332535,0.3230473550873296,77,18.329896714725365
5B-HF | 06-11-2017,Int1,40.22818020188425,3.5840525202084055,0.3258229563825823,121,8.909308107455807
5B-HF | 06-11-2017,Int2,15.400223613018436,2.745151170925056,0.34049409689294413,65,17.825398123469245
5B-HF | 06-11-2017,Int3,99.76838242161975,6.954623230638978,1.0254032534457012,46,6.970768756427101
5B-HF | 06-11-2017,Int4,12.20470954429849,2.50701994536683,0.30628123371564026,67,20.541414248879036
7A-HF | 23-11-2017,Int1,23.637985317808543,2.2927141046833754,0.25474601163148614,81,9.699278825408506
7A-HF | 23-11-2017,Int2,9.107805594861404,1.1642481545223775,0.19966691125536473,34,12.782971072408955
7A-HF | 23-11-2017,Int3,44.143514971890816,3.6994772601741754,0.5339735480056149,48,8.380567932865981
7A-HF | 23-11-2017,Int4,6.935397055217385,1.4119307608370948,0.16997648914141283,69,20.35832627311399
8A-HF | 23-10-2017,Int1,14.294607255520427,3.956783528515834,0.42421172185615447,87,27.680253523494088
8A-HF | 23-10-2017,Int2,14.19765624055686,4.186678291198088,0.540497843257944,60,29.488517120441838
8A-HF | 23-10-2017,Int3,100.59508519325558,24.260574159221765,4.429354575010897,30,24.117057123232417
8A-HF | 23-10-2017,Int4,14.046451262653807,5.856730736540334,0.8201063407892126,51,41.69544767589801
8B-HF | 11-12-2017,Int1,47.62120221775623,3.060539007472348,0.2793877087528462,120,6.426841123156659
8B-HF | 11-12-2017,Int2,17.253184751406057,2.5957971670022975,0.31952054356624077,66,15.045321802345807
8B-HF | 11-12-2017,Int3,119.94125617516777,7.208926021177271,1.074643241874631,45,6.010380623868923
8B-HF | 11-12-2017,Int4,13.701268935634864,2.6658348379185495,0.32814158490404205,66,19.45684629972578
9A_2-DB2 | 13-08-2018,Int1,48.22136069098792,3.7081142858563325,0.3399222792653339,119,7.689775304389826
9A_2-DB2 | 13-08-2018,Int2,16.41961812612701,1.5870725895774873,0.21400082432246467,55,9.665709503025083
9A_2-DB2 | 13-08-2018,Int3,111.2288803351814,5.268785184130287,0.7942992525792614,44,4.7368859312915195
9A_2-DB2 | 13-08-2018,Int4,13.111471484757482,1.865347873263633,0.23883332168213867,61,14.226838501171752
X-HC | 23-10-2017,Int1,12.90660346944749,3.6944557429861438,0.3506622208409038,111,28.62453899456708
X-HC | 23-10-2017,Int2,13.213183005230775,3.746186967004925,0.4509879138416782,69,28.35188890914401
X-HC | 23-10-2017,Int3,69.74606988732299,23.87052256389568,3.558407407420887,45,34.22489984376077
X-HC | 23-10-2017,Int4,13.72884974455015,6.262084812943176,0.7279525731181754,74,45.61259631695652
Y-HC | 28-11-2017,Int1,42.52355950648317,5.1037017021325,1.0417887474665506,24,12.002056651335565
Y-HC | 28-11-2017,Int2,18.916132213949226,3.4865558477936864,0.9318212458783663,14,18.43165298465515
Y-HC | 28-11-2017,Int3,130.84357054139676,14.821090896428132,4.94036363214271,9,11.327336020487902
Y-HC | 28-11-2017,Int4,12.53158641516837,2.2971336919350556,0.6631253777016316,12,18.330749322803854
